date,ITUB4
2006-03-08,65.0001
2006-03-07,66.5
2006-03-06,67.6998
2006-03-03,70.2503
2006-03-02,69.8903
2006-03-01,70.9001
2006-02-28,68.7001
2006-02-27,68.7001
2006-02-24,68.7001
2006-02-23,68.9898
2006-02-22,69.8
2006-02-21,70.7001
2006-02-20,71.9901
2006-02-17,70.7001
2006-02-16,71.8003
2006-02-15,68.3004
2006-02-14,67.1499
2006-02-13,68.0004
2006-02-10,68.4904
2006-02-09,67.0005
2006-02-08,65.0001
2006-02-07,64.1098
2006-02-06,65.7
2006-02-03,64.8001
2006-02-02,67.0005
2006-02-01,68.5902
2006-01-31,67.2002
2006-01-30,65.2498
2006-01-27,65.0001
2006-01-26,66.0002
2006-01-25,63.9903
2006-01-24,63.9903
2006-01-23,62.8203
2006-01-20,63.6998
2006-01-19,64.1098
2006-01-18,61.1403
2006-01-17,62.0805
2006-01-16,62.3003
2006-01-13,62.3003
2006-01-12,61.5102
2006-01-11,61.8
2006-01-10,60.9902
2006-01-09,60.8903
2006-01-06,61.3004
2006-01-05,59.2002
2006-01-04,59.6003
2006-01-03,57.95
2006-01-02,56.4003
2005-12-29,56.2999
2005-12-28,55.9
2005-12-27,56.0999
2005-12-26,55.6601
2005-12-23,57.0001
2005-12-22,57.0001
2005-12-21,56.2999
2005-12-20,55.3498
2005-12-19,56.4003
2005-12-16,57.1005
2005-12-15,57.3001
2005-12-14,57.5004
2005-12-13,57.8001
2005-12-12,57.5004
2005-12-09,56.5002
2005-12-08,56.3505
2005-12-07,58.6105
2005-12-06,59.4501
2005-12-05,58.5499
2005-12-02,58.0
2005-12-01,57.3001
2005-11-30,56.0002
2005-11-29,56.0002
2005-11-28,56.7801
2005-11-25,56.4498
2005-11-24,55.6802
2005-11-23,56.1099
2005-11-22,55.8003
2005-11-21,55.5003
2005-11-18,55.6004
2005-11-17,57.4497
2005-11-16,54.9498
2005-11-14,53.8907
2005-11-11,53.8907
2005-11-10,55.1905
2005-11-09,54.9898
2005-11-08,54.7998
2005-11-07,53.6498
2005-11-04,52.8999
2005-11-03,52.8498
2005-11-01,53.6498
2005-10-31,53.9103
2005-10-28,51.2005
2005-10-27,50.5107
2005-10-26,52.0003
2005-10-25,50.3005
2005-10-24,52.1
2005-10-21,50.0
2005-10-20,49.0997
2005-10-19,50.5699
2005-10-18,52.1
2005-10-17,54.1004
2005-10-14,51.3002
2005-10-13,51.6901
2005-10-11,54.2506
2005-10-10,53.3903
2005-10-07,54.2903
2005-10-06,51.7
2005-10-05,52.8999
2005-10-04,54.6002
2005-10-03,54.7001
2005-09-30,532.4981
2005-09-29,524.0013
2005-09-28,522.8985
2005-09-27,520.9986
2005-09-26,533.8003
2005-09-23,535.9991
2005-09-22,535.9991
2005-09-21,540.397
2005-09-20,531.9932
2005-09-19,523.9482
2005-09-16,505.752
2005-09-15,500.5968
2005-09-14,499.0026
2005-09-13,505.0012
2005-09-12,522.7988
2005-09-09,526.0012
2005-09-08,520.0021
2005-09-06,526.5126
2005-09-05,506.5493
2005-09-02,501.9386
2005-09-01,496.0991
2005-08-31,492.9969
2005-08-30,484.0017
2005-08-29,482.0022
2005-08-26,474.0034
2005-08-25,482.8989
2005-08-24,475.7972
2005-08-23,467.4997
2005-08-22,466.1973
2005-08-19,455.5481
2005-08-18,467.9978
2005-08-17,474.6013
2005-08-16,474.0034
2005-08-15,478.9995
2005-08-12,463.9985
2005-08-11,468.9412
2005-08-10,474.0034
2005-08-09,466.1973
2005-08-08,461.0024
2005-08-05,452.499
2005-08-04,457.9996
2005-08-03,464.7891
2005-08-02,476.4015
2005-08-01,461.0024
2005-07-29,450.9974
2005-07-28,452.0007
2005-07-27,438.003
2005-07-26,423.0025
2005-07-25,419.993
2005-07-22,438.003
2005-07-21,444.9786
2005-07-20,445.8887
2005-07-19,441.4977
2005-07-18,446.9982
2005-07-15,442.5471
2005-07-14,449.4029
2005-07-13,449.5028
2005-07-12,446.9915
2005-07-11,442.5005
2005-07-08,438.9997
2005-07-07,436.5019
2005-07-06,428.0978
2005-07-05,435.0003
2005-07-04,434.9871
2005-07-01,438.9997
2005-06-30,431.9974
2005-06-29,432.8877
2005-06-28,436.9999
2005-06-27,429.9978
2005-06-24,422.9028
2005-06-23,421.9994
2005-06-22,432.7016
2005-06-21,431.0077
2005-06-20,436.9999
2005-06-17,438.6012
2005-06-16,435.0003
2005-06-15,436.5019
2005-06-14,442.9989
2005-06-13,440.5011
2005-06-10,442.0026
2005-06-09,442.9989
2005-06-08,445.4969
2005-06-07,444.9984
2005-06-06,454.0004
2005-06-03,459.1224
2005-06-02,459.9992
2005-06-01,435.9771
2005-05-31,423.9989
2005-05-30,426.4902
2005-05-27,422.9891
2005-05-25,419.9998
2005-05-24,419.0032
2005-05-23,419.9998
2005-05-20,425.0021
2005-05-19,427.5
2005-05-18,427.9915
2005-05-17,425.0021
2005-05-16,423.0025
2005-05-13,416.9968
2005-05-12,412.0013
2005-05-11,423.0091
2005-05-10,427.0017
2005-05-09,442.0026
2005-05-06,442.9989
2005-05-05,444.9984
2005-05-04,450.9974
2005-05-03,432.3098
2005-05-02,442.9989
2005-04-29,442.0026
2005-04-28,427.5
2005-04-27,451.0109
2005-04-26,444.002
2005-04-25,431.9974
2005-04-22,429.0012
2005-04-20,416.6978
2005-04-19,425.9985
2005-04-18,416.0003
2005-04-15,411.0975
2005-04-14,417.9932
2005-04-13,427.9983
2005-04-12,427.5
2005-04-11,431.001
2005-04-08,427.0017
2005-04-07,429.9978
2005-04-06,427.9983
2005-04-05,428.5032
2005-04-04,429.0012
2005-04-01,433.9971
2005-03-31,435.0003
2005-03-30,429.0012
2005-03-29,421.9994
2005-03-28,431.4993
2005-03-24,442.0026
2005-03-23,423.5008
2005-03-22,436.0035
2005-03-21,442.0026
2005-03-18,457.003
2005-03-17,469.9976
2005-03-16,465.9983
2005-03-15,458.797
2005-03-14,463.2012
2005-03-11,469.9976
2005-03-10,472.5019
2005-03-09,474.9933
2005-03-08,482.7992
2005-03-07,484.0017
2005-03-04,486.0012
2005-03-03,474.9999
2005-03-02,458.0129
2005-03-01,453.0105
2005-02-28,450.0012
2005-02-25,457.9996
2005-02-24,463.9985
2005-02-23,442.0026
2005-02-22,441.4977
2005-02-21,431.001
2005-02-18,432.6088
2005-02-17,446.9982
2005-02-16,444.0087
2005-02-15,452.9906
2005-02-14,447.9881
2005-02-11,432.9009
2005-02-10,433.0008
2005-02-09,433.9971
2005-02-04,438.003
2005-02-03,423.0025
2005-02-02,408.9983
2005-02-01,398.1495
2005-01-31,389.9983
2005-01-28,378.997
2005-01-27,377.9872
2005-01-26,383.9926
2005-01-24,391.0012
2005-01-21,389.5
2005-01-20,391.998
2005-01-19,399.0
2005-01-18,391.998
2005-01-17,391.998
2005-01-14,398.01
2005-01-13,395.997
2005-01-12,385.0026
2005-01-11,390.7024
2005-01-10,395.9904
2005-01-07,393.4993
2005-01-06,393.9976
2005-01-05,399.0
2005-01-04,402.9993
2005-01-03,408.0083
